image_path,room_type,style
../data/raw\living_room\modern\living_room_modern_211.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_212.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_213.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_214.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_215.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_216.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_217.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_218.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_219.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_22.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_220.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_221.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_222.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_223.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_224.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_225.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_226.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_227.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_228.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_229.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_23.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_230.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_231.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_232.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_233.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_234.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_235.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_236.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_237.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_238.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_239.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_24.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_240.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_241.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_242.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_243.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_244.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_245.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_246.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_247.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_248.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_249.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_25.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_250.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_251.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_252.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_253.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_254.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_255.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_256.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_257.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_258.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_259.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_26.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_260.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_261.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_262.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_263.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_264.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_265.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_266.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_267.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_268.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_269.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_27.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_270.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_271.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_272.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_273.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_274.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_275.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_276.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_277.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_278.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_279.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_28.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_280.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_281.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_282.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_283.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_284.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_285.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_286.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_287.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_288.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_289.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_29.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_290.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_291.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_292.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_293.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_294.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_295.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_296.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_297.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_298.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_299.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_3.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_30.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_31.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_32.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_33.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_34.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_35.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_36.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_37.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_38.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_39.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_4.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_40.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_41.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_42.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_43.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_44.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_45.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_46.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_47.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_48.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_49.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_5.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_50.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_51.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_52.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_53.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_54.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_55.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_56.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_57.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_58.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_59.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_6.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_60.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_61.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_62.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_63.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_64.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_65.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_66.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_67.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_68.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_69.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_7.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_70.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_71.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_72.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_73.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_74.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_75.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_76.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_77.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_78.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_79.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_8.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_80.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_81.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_82.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_83.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_84.jpg,living_room,modern
../data/raw\living_room\modern\living_room_modern_85.jpg,living_room,modern
